name,label,system_id,description,distance_from_tank,sample_type
CCP_138574952_SRC,Water system 1295 – Water source / HP outlet,138574952,Water source critical control point,far,source
CCP_138574952_DST,Water system 1295 – Distribution tap / outlet,138574952,Distribution point critical control point,unknown,tap
CCP_138574953_SRC,Water system 1296 – Water source / HP outlet,138574953,Water source critical control point,very_close,source
CCP_138574953_DST,Water system 1296 – Distribution tap / outlet,138574953,Distribution point critical control point,close,tap
CCP_138574954_SRC,Water system 1297 – Water source / HP outlet,138574954,Water source critical control point,medium,source
CCP_138574954_DST,Water system 1297 – Distribution tap / outlet,138574954,Distribution point critical control point,far,tap
CCP_138574955_SRC,Water system 1298 – Water source / HP outlet,138574955,Water source critical control point,unknown,source
CCP_138574955_DST,Water system 1298 – Distribution tap / outlet,138574955,Distribution point critical control point,very_close,tap
CCP_138574956_SRC,Water system 1299 – Water source / HP outlet,138574956,Water source critical control point,close,source
CCP_138574956_DST,Water system 1299 – Distribution tap / outlet,138574956,Distribution point critical control point,medium,tap
CCP_138574957_SRC,Water system 1300 – Water source / HP outlet,138574957,Water source critical control point,far,source
CCP_138574957_DST,Water system 1300 – Distribution tap / outlet,138574957,Distribution point critical control point,unknown,tap
CCP_138574958_SRC,Water system 1301 – Water source / HP outlet,138574958,Water source critical control point,very_close,source
CCP_138574958_DST,Water system 1301 – Distribution tap / outlet,138574958,Distribution point critical control point,close,tap
CCP_138574959_SRC,Water system 1302 – Water source / HP outlet,138574959,Water source critical control point,medium,source
CCP_138574959_DST,Water system 1302 – Distribution tap / outlet,138574959,Distribution point critical control point,far,tap
CCP_138574960_SRC,Water system 1303 – Water source / HP outlet,138574960,Water source critical control point,unknown,source
CCP_138574960_DST,Water system 1303 – Distribution tap / outlet,138574960,Distribution point critical control point,very_close,tap
CCP_138574961_SRC,Water system 1304 – Water source / HP outlet,138574961,Water source critical control point,close,source
CCP_138574961_DST,Water system 1304 – Distribution tap / outlet,138574961,Distribution point critical control point,medium,tap
CCP_138574962_SRC,Water system 1305 – Water source / HP outlet,138574962,Water source critical control point,far,source
CCP_138574962_DST,Water system 1305 – Distribution tap / outlet,138574962,Distribution point critical control point,unknown,tap
CCP_138574963_SRC,Water system 1306 – Water source / HP outlet,138574963,Water source critical control point,very_close,source
CCP_138574963_DST,Water system 1306 – Distribution tap / outlet,138574963,Distribution point critical control point,close,tap
CCP_138574964_SRC,Water system 1307 – Water source / HP outlet,138574964,Water source critical control point,medium,source
CCP_138574964_DST,Water system 1307 – Distribution tap / outlet,138574964,Distribution point critical control point,far,tap
CCP_138574965_SRC,Water system 1308 – Water source / HP outlet,138574965,Water source critical control point,unknown,source
CCP_138574965_DST,Water system 1308 – Distribution tap / outlet,138574965,Distribution point critical control point,very_close,tap
CCP_138574966_SRC,Water system 1309 – Water source / HP outlet,138574966,Water source critical control point,close,source
CCP_138574966_DST,Water system 1309 – Distribution tap / outlet,138574966,Distribution point critical control point,medium,tap
CCP_138574967_SRC,Water system 1310 – Water source / HP outlet,138574967,Water source critical control point,far,source
CCP_138574967_DST,Water system 1310 – Distribution tap / outlet,138574967,Distribution point critical control point,unknown,tap
CCP_138574968_SRC,Water system 1311 – Water source / HP outlet,138574968,Water source critical control point,very_close,source
CCP_138574968_DST,Water system 1311 – Distribution tap / outlet,138574968,Distribution point critical control point,close,tap
CCP_138574969_SRC,Water system 1312 – Water source / HP outlet,138574969,Water source critical control point,medium,source
CCP_138574969_DST,Water system 1312 – Distribution tap / outlet,138574969,Distribution point critical control point,far,tap
CCP_138574970_SRC,Water system 1313 – Water source / HP outlet,138574970,Water source critical control point,unknown,source
CCP_138574970_DST,Water system 1313 – Distribution tap / outlet,138574970,Distribution point critical control point,very_close,tap
CCP_138574971_SRC,Water system 1314 – Water source / HP outlet,138574971,Water source critical control point,close,source
CCP_138574971_DST,Water system 1314 – Distribution tap / outlet,138574971,Distribution point critical control point,medium,tap
CCP_138574972_SRC,Water system 1315 – Water source / HP outlet,138574972,Water source critical control point,far,source
CCP_138574972_DST,Water system 1315 – Distribution tap / outlet,138574972,Distribution point critical control point,unknown,tap
CCP_138574973_SRC,Water system 1316 – Water source / HP outlet,138574973,Water source critical control point,very_close,source
CCP_138574973_DST,Water system 1316 – Distribution tap / outlet,138574973,Distribution point critical control point,close,tap
CCP_138574974_SRC,Water system 1317 – Water source / HP outlet,138574974,Water source critical control point,medium,source
CCP_138574974_DST,Water system 1317 – Distribution tap / outlet,138574974,Distribution point critical control point,far,tap
CCP_138574975_SRC,Water system 1318 – Water source / HP outlet,138574975,Water source critical control point,unknown,source
CCP_138574975_DST,Water system 1318 – Distribution tap / outlet,138574975,Distribution point critical control point,very_close,tap
CCP_138574976_SRC,Water system 1319 – Water source / HP outlet,138574976,Water source critical control point,close,source
CCP_138574976_DST,Water system 1319 – Distribution tap / outlet,138574976,Distribution point critical control point,medium,tap
CCP_138574977_SRC,Water system 1320 – Water source / HP outlet,138574977,Water source critical control point,far,source
CCP_138574977_DST,Water system 1320 – Distribution tap / outlet,138574977,Distribution point critical control point,unknown,tap
CCP_138574978_SRC,Water system 1321 – Water source / HP outlet,138574978,Water source critical control point,very_close,source
CCP_138574978_DST,Water system 1321 – Distribution tap / outlet,138574978,Distribution point critical control point,close,tap
CCP_138574979_SRC,Water system 1322 – Water source / HP outlet,138574979,Water source critical control point,medium,source
CCP_138574979_DST,Water system 1322 – Distribution tap / outlet,138574979,Distribution point critical control point,far,tap
CCP_138574980_SRC,Water system 1323 – Water source / HP outlet,138574980,Water source critical control point,unknown,source
CCP_138574980_DST,Water system 1323 – Distribution tap / outlet,138574980,Distribution point critical control point,very_close,tap
CCP_138574981_SRC,Water system 1324 – Water source / HP outlet,138574981,Water source critical control point,close,source
CCP_138574981_DST,Water system 1324 – Distribution tap / outlet,138574981,Distribution point critical control point,medium,tap
CCP_138574982_SRC,Water system 1325 – Water source / HP outlet,138574982,Water source critical control point,far,source
CCP_138574982_DST,Water system 1325 – Distribution tap / outlet,138574982,Distribution point critical control point,unknown,tap
CCP_138574983_SRC,Water system 1326 – Water source / HP outlet,138574983,Water source critical control point,very_close,source
